State,District,Block,Gram Panchayat,Village,SHG Code,SHG Name,SHG NIC Code,SHG Category,Date of Formation,Active Members,Primary Parent CBO (VO),Secondary Parent CBO (CLF),Promoted By,Promoters Name,Co-option Status,Co-option/Revival Date,SHG Type,Special SHG Type,Meeting Frequency,Savings Frequency,Savings Amount,Tenure of Office Bearers (Months),Primary Livelihoods,Secondary Livelihoods,Tertiary Livelihoods,Status (Active/Inactive),1st Account Number,1st Account Type,1st IFSC,1st Branch Name,1st Bank Name,1st Account Opening Date,is_synthetic
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JAIKUCHI,4000947521,PUB JOYKUCHI PARIJAT MILAN SHG,174499,OBC,10-10-2015,12,SANCHOY VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,03-07-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,ntfp,shg_livestock,Active,7289010095460.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,02-01-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JAIKUCHI,4000948125,PUBJOYKUCHI MANALISA SHG,345394,OTH,12-07-2021,12,SANCHOY VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,16-12-2022,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_livestock,Active,7289010137140.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,18-02-2022,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JAIKUCHI,4000947815,PUBJOYKUCHI PARANA SHG,336027,OBC,20-12-2020,12,SANCHOY VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,New,,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_livestock,Active,7289010130387.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,19-01-2021,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947203,AKASHI SHG,330112,GEN,12-02-2020,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,27-05-2022,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010124607.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,26-02-2020,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948141,APARAJITA MAHILA SHG,212620,GEN,03-10-2011,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,20-09-2018,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010020271.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,22-12-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948367,BARAI BATHOU MAHILA SHG,181056,ST,21-08-2016,13,SOMNATH VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,15-06-2018,Woman(Regular),-,Weekly,Monthly,100,24,shg_livestock,-,-,Active,50100480070802.0,Savings,HDFC0002907,RANGIA,HDFC BANK LTD,08-02-2023,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948346,BURAGOSAI MAHILA SHG,185345,ST,20-09-2010,12,SOMNATH VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,07-04-2018,Woman(Regular),-,Weekly,Monthly,100,24,shg_fishery,-,-,Active,7289010012526.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,25-10-2010,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948351,DEEPJYOTI SHG,159644,GEN,09-08-2013,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,24-05-2018,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010051828.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,04-11-2013,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947509,DIPJYOTI ATMA SAHAYAK GOT,199001,GEN,05-03-2006,10,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,18-05-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,-,-,Active,7289010004785.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,07-09-2006,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948207,GYANJYOTI MAHILA SHG,337953,GEN,13-06-2012,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,18-04-2023,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010021933.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,12-09-2012,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947836,GYANJYOTI MAHILA SHG,221150,GEN,25-10-2011,10,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,29-10-2018,Woman(Regular),-,Weekly,Weekly,40,12,shg_agriculture,-,-,Active,7289010005389.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,06-02-2012,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947993,HIMASHREE SHG,233654,GEN,16-07-2015,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,23-12-2018,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,50210000191643.0,Savings,NESF0000003,BAIHATA CHARIALI,NORTH EAST SMALL FINANCE BANK LIMITED,30-01-2021,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947634,JANAKI MAHILA SHG,232826,ST,16-01-2016,12,SOMNATH VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,17-10-2018,Woman(Regular),-,Weekly,Monthly,120,24,shg_livestock,-,-,Active,7289010102933.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,16-09-2017,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948028,JATIABHANGARA MILANJYOTI SHG,198993,OTH,01-06-2009,12,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,18-05-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,-,-,Active,7289010008314.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,14-05-2010,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947652,JATIABHANGARA MILIJULI MAHILA ATMA SAHAYAK GOT,221152,OBC,01-08-2004,5,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,19-10-2023,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_manufacturing,shg_fishery,Active,7289010003691.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,01-08-2004,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947862,JATIABHANGARA NAVA JAGARAN SHG,221151,OTH,28-10-2009,6,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,01-07-2023,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_manufacturing,Active,7289010012907.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,11-02-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947532,JATIABHANGRA MILIJULI MAHILA SHG,157345,ST,02-01-2007,12,SOMNATH VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,07-04-2018,Woman(Regular),-,Weekly,Monthly,100,24,shg_manufacturing,-,-,Active,7289010004849.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,05-02-2007,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948230,JILMIL MAHILA SHG,233653,GEN,10-01-2011,12,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,18-05-2018,Woman(Regular),-,Weekly,Weekly,50,12,shg_agriculture,-,-,Active,7289010012915.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,02-03-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947699,JON TARA SHG,233964,SC,18-09-2017,12,SWABALAMBI VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,24-12-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_livestock,Active,7289010110648.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,31-10-2017,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948253,JONAKI MAHILA SHG,212621,GEN,07-08-2016,11,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,20-09-2018,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_manufacturing,Active,7289010102858.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,08-09-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947219,JONALI MAHILA SHG,233546,GEN,04-04-2007,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Co-opted,19-04-2024,Woman(Regular),-,Weekly,Monthly,25,12,shg_agriculture,shg_livestock,shg_manufacturing,Active,7289010005873.0,Savings (Default),PUNB0RRBAGB,AMGURI,ASSAM GRAMIN VIKASH BANK,01-11-2007,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947328,KABERI SHG,219485,SC,28-03-2003,10,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,19-04-2018,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010099882.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,20-05-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947610,LAKHIMI MAHILA SHG,157051,OTH,29-11-2011,12,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,18-05-2018,Woman(Regular),-,Weekly,Weekly,80,12,shg_agriculture,-,-,Active,7289010025559.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,16-04-2012,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947545,MAA DURGA DEVI SHG,233548,OTH,03-03-2011,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,21-12-2018,Woman(Regular),-,Weekly,Weekly,50,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010019655.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,12-12-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947371,MIIJULI MAHILA SHG,233547,GEN,05-07-2010,13,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,18-05-2018,Woman(Regular),-,Monthly,Monthly,100,12,shg_agriculture,-,-,Active,7289010011850.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,23-09-2010,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947513,MILI JULI SHG,156951,SC,27-12-2011,12,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,18-05-2018,Woman(Regular),-,Weekly,Weekly,80,12,shg_agriculture,-,-,Active,7289010026901.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,04-04-2014,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947337,MILIJULI BARSATSUBA SHG,345199,OTH,05-02-2021,11,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,14-12-2022,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010137133.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,18-02-2022,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948059,MILIJULI SHG,173597,GEN,01-09-2009,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,27-11-2023,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010010799.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,19-10-2009,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947901,NA BOWARI SHG,221149,OTH,05-08-2015,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,29-10-2018,Woman(Regular),-,Weekly,Weekly,40,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010092551.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,14-10-2015,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948139,NABAMILAN SHG,212407,GEN,01-01-2011,10,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,18-05-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,-,-,Active,7289010016366.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,27-07-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947964,NAVAJYOTI MAHILA SHG,233960,OBC,03-06-2016,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,21-11-2023,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,50210000191693.0,Savings,NESF0000003,BAIHATA CHARIALI,NORTH EAST SMALL FINANCE BANK LIMITED,30-01-2021,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947430,PRAYASHI ATMA SAHAYAK GOT,212417,GEN,02-02-2011,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,02-02-2011,Woman(Regular),-,Weekly,Weekly,50,12,shg_agriculture,-,shg_manufacturing,Active,7289010014571.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,02-06-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947385,RIMJIM SHG,338018,GEN,15-03-2019,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,New,,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,50100662110873.0,Savings,HDFC0002907,RANGIA,HDFC BANK LTD,16-09-2023,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947623,RUNJUN WOMEN SHG,220711,GEN,08-08-2016,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,28-10-2018,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010102476.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,19-08-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948305,RUPAHI SHG,352115,GEN,01-11-2022,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,28-02-2023,Woman(Regular),-,Weekly,Monthly,25,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010139076.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,20-01-2023,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947940,RUPALI SHG,352160,GEN,01-11-2022,15,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,01-03-2023,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010139250.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,01-02-2023,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947411,SHIVA SANKAR MAHILA SHG,345282,OBC,14-06-2017,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,18-04-2024,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010004079.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,22-12-2017,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948282,SONALI ATMA SAHAYAK GOT,252154,OTH,11-02-2011,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,28-11-2017,Woman(Regular),-,Weekly,Weekly,50,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010012903.0,Savings (Default),PUNB0RRBAGB,BIHDIA ,ASSAM GRAMIN VIKASH BANK,11-02-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947955,SONALIKA MAHILA SHG,233963,GEN,15-09-2011,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,24-12-2018,Woman(Regular),-,Weekly,Monthly,25,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010019831.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,21-12-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947344,SONMONI MAHILA SHG,157347,OBC,07-04-2016,13,SOMNATH VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,10-05-2018,Woman(Regular),-,Weekly,Monthly,100,24,shg_manufacturing,-,-,Active,7289010099679.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,18-05-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947891,SRAMIK SHG,212614,GEN,15-06-2016,12,RAM RAHIM VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,20-09-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,-,-,Active,7289010101073.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,01-07-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948044,SRI SRI BURAH GOHAI SHG,233958,OTH,16-11-2012,12,SOMNATH VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,24-12-2018,Woman(Regular),-,Weekly,Monthly,100,24,shg_livestock,shg_live_aggregation,-,Active,7289010039792.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,30-05-2013,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947787,TAJMAHAL SHG,212418,GEN,20-01-2011,10,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,24-02-2023,Woman(Regular),-,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010015288.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,23-06-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000948156,TARALI MAHILA SHG,212624,GEN,01-10-2016,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,11-09-2018,Woman(Regular),-,Weekly,Monthly,25,12,shg_agriculture,shg_livestock,shg_fishery,Active,7289010102537.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,01-10-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,JATIABHANGARA,4000947469,TETELIGURI LAKHIMI SHG,156945,OTH,01-02-2011,12,SPARSHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,10-02-2023,Woman(Regular),-,Weekly,Monthly,25,12,shg_agriculture,shg_livestock,shg_manufacturing,Active,7289010014377.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,24-03-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000947794,ASHA SHG,337877,OTH,02-04-2021,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,New,,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010137010.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,16-02-2022,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000948118,BISHNUJYOTI MAHILA ATMA SAHAYAK GOTE,233955,GEN,03-05-2005,11,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,24-12-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,50100480070331.0,Savings,HDFC0002907,RANGIA,HDFC BANK LTD,03-11-2023,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000948379,DEEPLIP ATMA SAHAYAK GOT,235381,OBC,11-12-2002,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Co-opted,14-09-2022,Woman(Regular),-,Weekly,Weekly,25,12,shg_agriculture,shg_manufacturing,shg_manufacturing,Active,7289010003119.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,19-12-2013,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000947290,DHARITRI SHG,233957,GEN,01-01-2014,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,New,,Woman(Regular),-,Weekly,Weekly,25,12,shg_agriculture,-,-,Active,7289010100472.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,08-06-2016,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000948224,JEUTI SHG,232828,GEN,01-06-2017,11,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,New,,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_manufacturing,shg_livestock,Active,7289010108331.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,05-08-2017,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000947718,JONALI ATMA SAHAYAK GOT,156950,OTH,02-01-2011,11,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,02-01-2011,Woman(Regular),-,Weekly,Weekly,50,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010025577.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,23-02-2011,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000947870,MAKUNDAPUR DAKHINPAR MAHILA SHG,150973,OBC,20-09-2014,12,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,11-05-2018,Woman(Regular),-,Weekly,Weekly,100,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,7289010077251.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,20-12-2014,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000947843,MAKUNDAPUR JEUTI ATMA SAHAYAK,156949,OTH,22-12-2011,11,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,NRLM,,Revived,06-04-2018,Woman(Regular),-,Weekly,Weekly,80,12,shg_agriculture,shg_fishery,shg_manufacturing,Active,50100500218646.0,Savings,HDFC0002907,RANGIA,HDFC BANK LTD,07-02-2023,False
ASSAM,KAMRUP,BIHDIA JAJIKONA,JATIA BANGARA,MAKUNDAPUR,4000947584,MAKUNDAPUR RUPJYOTI ASG,181051,OTH,30-01-2006,10,KANCHAN JANGHA VO,MAA KAMAKHYA MANDAL PRAJYA SANGATHAN,SGSY,,Revived,30-01-2010,Woman(Regular),-,Weekly,Weekly,80,12,shg_agriculture,ntfp,shg_manufacturing,Active,7289010004184.0,Savings (Default),PUNB0RRBAGB,MUKTAPUR ,ASSAM GRAMIN VIKASH BANK,20-02-2006,False
